runid,recall,precision,f-score
10_ROUGE-2,0.09091,0.01818,0.0303
11_ROUGE-2,0.1,0.01869,0.03149
12_ROUGE-2,0.04167,0.03704,0.03922
13_ROUGE-2,0.22727,0.07692,0.11494
14_ROUGE-2,0.04545,0.01124,0.01802
15_ROUGE-2,0.04651,0.02857,0.0354
16_ROUGE-2,0.03846,0.01538,0.02197
17_ROUGE-2,0.05882,0.01852,0.02817
18_ROUGE-2,0.05263,0.02273,0.03175
19_ROUGE-2,0.01961,0.01923,0.01942
1_ROUGE-2,0.09091,0.04348,0.05883
20_ROUGE-2,0.06349,0.0625,0.06299
21_ROUGE-2,0.10526,0.03226,0.04938
22_ROUGE-2,0.01667,0.01429,0.01539
23_ROUGE-2,0,0,0
24_ROUGE-2,0.02778,0.01724,0.02128
25_ROUGE-2,0.07143,0.0119,0.0204
26_ROUGE-2,0,0,0
27_ROUGE-2,0,0,0
28_ROUGE-2,0.43333,0.09701,0.15853
29_ROUGE-2,0.09091,0.01515,0.02597
2_ROUGE-2,0.03226,0.01493,0.02041
30_ROUGE-2,0,0,0
31_ROUGE-2,0.11111,0.0339,0.05195
32_ROUGE-2,0.10714,0.02679,0.04286
33_ROUGE-2,0,0,0
34_ROUGE-2,0.10345,0.0625,0.07792
35_ROUGE-2,0,0,0
36_ROUGE-2,0.02703,0.02703,0.02703
37_ROUGE-2,0.15152,0.04274,0.06667
38_ROUGE-2,0.01754,0.01282,0.01481
39_ROUGE-2,0.04762,0.04762,0.04762
3_ROUGE-2,0.025,0.01562,0.01923
40_ROUGE-2,0.13043,0.05263,0.075
41_ROUGE-2,0.06557,0.05556,0.06015
42_ROUGE-2,0,0,0
43_ROUGE-2,0.0119,0.02564,0.01626
44_ROUGE-2,0.02326,0.04,0.02942
45_ROUGE-2,0,0,0
46_ROUGE-2,0.14286,0.06349,0.08791
47_ROUGE-2,0,0,0
48_ROUGE-2,0.07857,0.027355,0.028175
49_ROUGE-2,0.10115,0.024305,0.03598
4_ROUGE-2,0.08824,0.01829,0.0303
50_ROUGE-2,0.071985,0.03618,0.048155
51_ROUGE-2,0.0375,0.01923,0.025425
52_ROUGE-2,0,0,0
53_ROUGE-2,0.02778,0.02941,0.02857
54_ROUGE-2,0.050505,0.03626,0.039095
55_ROUGE-2,0.022725,0.00685,0.010525
56_ROUGE-2,0.031915,0.01613,0.02143
57_ROUGE-2,0.045075,0.03002,0.034945
58_ROUGE-2,0.035885,0.031745,0.033515
59_ROUGE-2,0.04545,0.03571,0.04
5_ROUGE-2,0,0,0
6_ROUGE-2,0.09259,0.05682,0.07042
7_ROUGE-2,0.04688,0.03797,0.04196
8_ROUGE-2,0.01031,0.008,0.00901
9_ROUGE-2,0.03704,0.02632,0.03077
