runid,recall,precision,f-score
10_ROUGE-1,0.30435,0.15556,0.20589
11_ROUGE-1,0.21053,0.16667,0.18605
12_ROUGE-1,0.125,0.04545,0.06666
13_ROUGE-1,0.17391,0.11429,0.13793
14_ROUGE-1,0.15625,0.11765,0.13423
15_ROUGE-1,0.13636,0.11765,0.12632
16_ROUGE-1,0.22222,0.08511,0.12308
17_ROUGE-1,0.27778,0.1,0.14706
18_ROUGE-1,0.3,0.12766,0.1791
19_ROUGE-1,0.14,0.13462,0.13726
1_ROUGE-1,0.20588,0.12069,0.15217
20_ROUGE-1,0.17188,0.28947,0.21569
21_ROUGE-1,0.32,0.17021,0.22222
22_ROUGE-1,0.13793,0.08333,0.10389
23_ROUGE-1,0.26667,0.08889,0.13334
24_ROUGE-1,0.05714,0.07692,0.06557
25_ROUGE-1,0.08696,0.03774,0.05264
26_ROUGE-1,0.13793,0.10526,0.1194
27_ROUGE-1,0.13953,0.13636,0.13793
28_ROUGE-1,0.35484,0.14865,0.20953
29_ROUGE-1,0.25,0.07692,0.11764
2_ROUGE-1,0.4375,0.24138,0.31111
30_ROUGE-1,0.09259,0.1,0.09615
31_ROUGE-1,0.15789,0.04762,0.07317
32_ROUGE-1,0.17241,0.1,0.12658
33_ROUGE-1,0.17857,0.14286,0.15873
34_ROUGE-1,0.26667,0.17778,0.21334
35_ROUGE-1,0.08,0.15385,0.10526
36_ROUGE-1,0.05263,0.05714,0.05479
37_ROUGE-1,0.35294,0.14634,0.20689
38_ROUGE-1,0.125,0.14583,0.13461
39_ROUGE-1,0.14286,0.15556,0.14894
3_ROUGE-1,0.18182,0.13793,0.15686
40_ROUGE-1,0.29167,0.14286,0.19178
41_ROUGE-1,0.16129,0.18182,0.17094
42_ROUGE-1,0.15217,0.125,0.13725
43_ROUGE-1,0.08333,0.12,0.09836
44_ROUGE-1,0.04545,0.06061,0.05195
45_ROUGE-1,0.21429,0.15789,0.18182
46_ROUGE-1,0.22727,0.11905,0.15625
47_ROUGE-1,0.13889,0.13889,0.13889
48_ROUGE-1,0.06818,0.125,0.08823
49_ROUGE-1,0.16667,0.17391,0.17021
4_ROUGE-1,0.2,0.10769,0.14
50_ROUGE-1,0.11111,0.09756,0.1039
51_ROUGE-1,0.11321,0.12245,0.11765
52_ROUGE-1,0.07407,0.03774,0.05
53_ROUGE-1,0.2,0.05495,0.08621
54_ROUGE-1,0.29091,0.27586,0.28319
55_ROUGE-1,0.26087,0.11111,0.15584
56_ROUGE-1,0.07407,0.125,0.09302
57_ROUGE-1,0.06452,0.03922,0.04878
58_ROUGE-1,0.08824,0.09677,0.09231
59_ROUGE-1,0.24444,0.22917,0.23656
5_ROUGE-1,0.05085,0.08333,0.06316
6_ROUGE-1,0.42857,0.18,0.25352
7_ROUGE-1,0.07692,0.1,0.08695
8_ROUGE-1,0.06122,0.1875,0.0923
9_ROUGE-1,0.39286,0.35484,0.37288
