runid,recall,precision,f-score
10_ROUGE-2,0,0,0
11_ROUGE-2,0.05405,0.04878,0.05128
12_ROUGE-2,0.02083,0.02778,0.02381
13_ROUGE-2,0.09091,0.0339,0.04938
14_ROUGE-2,0,0,0
15_ROUGE-2,0.05769,0.07895,0.06667
16_ROUGE-2,0.03846,0.02,0.02632
17_ROUGE-2,0,0,0
18_ROUGE-2,0,0,0
19_ROUGE-2,0,0,0
1_ROUGE-2,0,0,0
20_ROUGE-2,0.07937,0.1,0.0885
21_ROUGE-2,0.10526,0.03571,0.05333
22_ROUGE-2,0.05,0.04918,0.04959
23_ROUGE-2,0,0,0
24_ROUGE-2,0,0,0
25_ROUGE-2,0,0,0
26_ROUGE-2,0,0,0
27_ROUGE-2,0,0,0
28_ROUGE-2,0.1,0.06383,0.07792
29_ROUGE-2,0,0,0
2_ROUGE-2,0.06452,0.04545,0.05333
30_ROUGE-2,0,0,0
31_ROUGE-2,0.11111,0.02941,0.04651
32_ROUGE-2,0.02326,0.01818,0.02041
33_ROUGE-2,0,0,0
34_ROUGE-2,0,0,0
35_ROUGE-2,0.01333,0.03448,0.01923
36_ROUGE-2,0,0,0
37_ROUGE-2,0,0,0
38_ROUGE-2,0,0,0
39_ROUGE-2,0.02083,0.01887,0.0198
3_ROUGE-2,0,0,0
40_ROUGE-2,0,0,0
41_ROUGE-2,0.01639,0.01852,0.01739
42_ROUGE-2,0,0,0
43_ROUGE-2,0.03571,0.07895,0.04918
44_ROUGE-2,0,0,0
45_ROUGE-2,0.03704,0.01818,0.02439
46_ROUGE-2,0.04762,0.0303,0.03704
47_ROUGE-2,0,0,0
48_ROUGE-2,0,0,0
49_ROUGE-2,0.13333,0.0303,0.04938
4_ROUGE-2,0,0,0
50_ROUGE-2,0,0,0
51_ROUGE-2,0.01923,0.02703,0.02247
52_ROUGE-2,0.05128,0.06061,0.05556
53_ROUGE-2,0.08333,0.02857,0.04255
54_ROUGE-2,0.01852,0.02273,0.02041
55_ROUGE-2,0.04545,0.01923,0.02703
56_ROUGE-2,0.0566,0.07692,0.06521
57_ROUGE-2,0.02128,0.01299,0.01613
58_ROUGE-2,0.02632,0.02564,0.02598
59_ROUGE-2,0.06818,0.04412,0.05357
5_ROUGE-2,0,0,0
6_ROUGE-2,0.01852,0.01754,0.01802
7_ROUGE-2,0.0625,0.06452,0.06349
8_ROUGE-2,0.01031,0.02174,0.01399
9_ROUGE-2,0.18519,0.10417,0.13334
