runid,recall,precision,f-score
10_ROUGE-2,0,0,0
11_ROUGE-2,0,0,0
12_ROUGE-2,0.02083,0.01923,0.02
13_ROUGE-2,0.22727,0.05556,0.08929
14_ROUGE-2,0.03175,0.0102,0.01544
15_ROUGE-2,0.06977,0.04412,0.05406
16_ROUGE-2,0,0,0
17_ROUGE-2,0.05882,0.01389,0.02247
18_ROUGE-2,0.05263,0.02,0.02899
19_ROUGE-2,0.18182,0.03704,0.06154
1_ROUGE-2,0.01667,0.01316,0.01471
20_ROUGE-2,0.07937,0.07576,0.07752
21_ROUGE-2,0.10526,0.03846,0.05634
22_ROUGE-2,0.03509,0.02469,0.02899
23_ROUGE-2,0.14286,0.04545,0.06896
24_ROUGE-2,0,0,0
25_ROUGE-2,0.04545,0.01064,0.01724
26_ROUGE-2,0,0,0
27_ROUGE-2,0,0,0
28_ROUGE-2,0.16667,0.06667,0.09524
29_ROUGE-2,0,0,0
2_ROUGE-2,0.11429,0.06349,0.08163
30_ROUGE-2,0,0,0
31_ROUGE-2,0,0,0
32_ROUGE-2,0.10714,0.06383,0.08
33_ROUGE-2,0,0,0
34_ROUGE-2,0.06897,0.03571,0.04706
35_ROUGE-2,0.04082,0.04082,0.04082
36_ROUGE-2,0.02703,0.0122,0.01681
37_ROUGE-2,0.0303,0.01136,0.01652
38_ROUGE-2,0,0,0
39_ROUGE-2,0.04762,0.02817,0.0354
3_ROUGE-2,0.025,0.02273,0.02381
40_ROUGE-2,0.17391,0.07843,0.10811
41_ROUGE-2,0.05085,0.04918,0.05
42_ROUGE-2,0.02222,0.01587,0.01852
43_ROUGE-2,0.0119,0.03704,0.01801
44_ROUGE-2,0.02326,0.04,0.02942
45_ROUGE-2,0,0,0
46_ROUGE-2,0.07143,0.05,0.05882
47_ROUGE-2,0.05882,0.03704,0.04546
48_ROUGE-2,0.09302,0.11765,0.1039
49_ROUGE-2,0.02128,0.01205,0.01539
4_ROUGE-2,0.02941,0.00794,0.0125
50_ROUGE-2,0.05714,0.0303,0.0396
51_ROUGE-2,0.01923,0.01667,0.01786
52_ROUGE-2,0,0,0
53_ROUGE-2,0.04167,0.0102,0.01639
54_ROUGE-2,0.14815,0.10526,0.12308
55_ROUGE-2,0.04545,0.01786,0.02564
56_ROUGE-2,0.0566,0.06383,0.06
57_ROUGE-2,0.02128,0.00901,0.01266
58_ROUGE-2,0.02632,0.02857,0.0274
59_ROUGE-2,0.06818,0.03333,0.04477
5_ROUGE-2,0,0,0
6_ROUGE-2,0.02299,0.03636,0.02817
7_ROUGE-2,0.16667,0.02151,0.0381
8_ROUGE-2,0.01031,0.01449,0.01205
9_ROUGE-2,0.25926,0.15217,0.19178
