runid,recall,precision,f-score
10_ROUGE-2,0,0,0
11_ROUGE-2,0,0,0
12_ROUGE-2,0.02083,0.01786,0.01923
13_ROUGE-2,0.04545,0.025,0.03226
14_ROUGE-2,0,0,0
15_ROUGE-2,0.02326,0.01786,0.02021
16_ROUGE-2,0.05882,0.02041,0.0303
17_ROUGE-2,0,0,0
18_ROUGE-2,0.05263,0.01754,0.02631
19_ROUGE-2,0,0,0
1_ROUGE-2,0.01667,0.01316,0.01471
20_ROUGE-2,0.02632,0.02222,0.0241
21_ROUGE-2,0.21053,0.1,0.13559
22_ROUGE-2,0.05,0.04615,0.048
23_ROUGE-2,0,0,0
24_ROUGE-2,0,0,0
25_ROUGE-2,0,0,0
26_ROUGE-2,0,0,0
27_ROUGE-2,0.04255,0.04545,0.04395
28_ROUGE-2,0.16667,0.08333,0.11111
29_ROUGE-2,0.0303,0.02439,0.02703
2_ROUGE-2,0,0,0
30_ROUGE-2,0.01887,0.02273,0.02062
31_ROUGE-2,0.11111,0.01351,0.02409
32_ROUGE-2,0.09302,0.08333,0.08791
33_ROUGE-2,0.03704,0.0122,0.01835
34_ROUGE-2,0,0,0
35_ROUGE-2,0.02041,0.0303,0.02439
36_ROUGE-2,0,0,0
37_ROUGE-2,0,0,0
38_ROUGE-2,0.07018,0.05797,0.06349
39_ROUGE-2,0.07143,0.06818,0.06977
3_ROUGE-2,0,0,0
40_ROUGE-2,0.02703,0.0303,0.02857
41_ROUGE-2,0.01639,0.02222,0.01886
42_ROUGE-2,0,0,0
43_ROUGE-2,0,0,0
44_ROUGE-2,0.02326,0.02326,0.02326
45_ROUGE-2,0,0,0
46_ROUGE-2,0,0,0
47_ROUGE-2,0,0,0
48_ROUGE-2,0,0,0
49_ROUGE-2,0.02128,0.02174,0.02151
4_ROUGE-2,0.05882,0.0198,0.02963
50_ROUGE-2,0.11429,0.08,0.09412
51_ROUGE-2,0.01923,0.025,0.02174
52_ROUGE-2,0.02564,0.02778,0.02667
53_ROUGE-2,0,0,0
54_ROUGE-2,0.09375,0.11321,0.10257
55_ROUGE-2,0.04545,0.02941,0.03571
56_ROUGE-2,0,0,0
57_ROUGE-2,0,0,0
58_ROUGE-2,0.02632,0.03846,0.03125
59_ROUGE-2,0,0,0
5_ROUGE-2,0,0,0
6_ROUGE-2,0,0,0
7_ROUGE-2,0.03125,0.05263,0.03922
8_ROUGE-2,0.01031,0.02273,0.01419
9_ROUGE-2,0.2963,0.21622,0.25
