runid,recall,precision,f-score
10_ROUGE-2,0.04545,0.01667,0.02439
11_ROUGE-2,0.02703,0.01786,0.02151
12_ROUGE-2,0.02083,0.01852,0.01961
13_ROUGE-2,0.13636,0.02885,0.04762
14_ROUGE-2,0.01587,0.00813,0.01075
15_ROUGE-2,0.07692,0.04124,0.05369
16_ROUGE-2,0,0,0
17_ROUGE-2,0.05882,0.01176,0.0196
18_ROUGE-2,0.10526,0.02817,0.04445
19_ROUGE-2,0,0,0
1_ROUGE-2,0.01667,0.0099,0.01242
20_ROUGE-2,0.06349,0.05714,0.06015
21_ROUGE-2,0.10526,0.04348,0.06154
22_ROUGE-2,0.03509,0.0241,0.02857
23_ROUGE-2,0.14286,0.02469,0.0421
24_ROUGE-2,0,0,0
25_ROUGE-2,0.07143,0.0101,0.0177
26_ROUGE-2,0,0,0
27_ROUGE-2,0,0,0
28_ROUGE-2,0.16667,0.06667,0.09524
29_ROUGE-2,0.06061,0.01923,0.0292
2_ROUGE-2,0.11429,0.04938,0.06896
30_ROUGE-2,0.02857,0.01786,0.02198
31_ROUGE-2,0.01724,0.01613,0.01667
32_ROUGE-2,0,0,0
33_ROUGE-2,0.03704,0.02273,0.02817
34_ROUGE-2,0.06897,0.03922,0.05
35_ROUGE-2,0.02041,0.0303,0.02439
36_ROUGE-2,0.02703,0.01493,0.01924
37_ROUGE-2,0.0303,0.01408,0.01923
38_ROUGE-2,0.03509,0.03279,0.0339
39_ROUGE-2,0,0,0
3_ROUGE-2,0.025,0.03333,0.02857
40_ROUGE-2,0.02703,0.02564,0.02632
41_ROUGE-2,0.04918,0.03846,0.04316
42_ROUGE-2,0,0,0
43_ROUGE-2,0.04762,0.09302,0.06299
44_ROUGE-2,0,0,0
45_ROUGE-2,0.03704,0.01515,0.0215
46_ROUGE-2,0.10714,0.06977,0.08451
47_ROUGE-2,0.05882,0.05172,0.05504
48_ROUGE-2,0.06977,0.07317,0.07143
49_ROUGE-2,0.06383,0.04918,0.05556
4_ROUGE-2,0.05882,0.01439,0.02312
50_ROUGE-2,0.2069,0.075,0.11009
51_ROUGE-2,0.05,0.04167,0.04546
52_ROUGE-2,0,0,0
53_ROUGE-2,0.04167,0.00962,0.01563
54_ROUGE-2,0.01852,0.01818,0.01835
55_ROUGE-2,0,0,0
56_ROUGE-2,0.03774,0.03333,0.0354
57_ROUGE-2,0.03333,0.01111,0.01666
58_ROUGE-2,0.02632,0.01786,0.02128
59_ROUGE-2,0,0,0
5_ROUGE-2,0,0,0
6_ROUGE-2,0.01149,0.02326,0.01538
7_ROUGE-2,0.0625,0.05479,0.05839
8_ROUGE-2,0.01031,0.01316,0.01156
9_ROUGE-2,0.25926,0.21212,0.23333
