runid,recall,precision,f-score
10_ROUGE-2,0,0,0
11_ROUGE-2,0.02703,0.025,0.02598
12_ROUGE-2,0,0,0
13_ROUGE-2,0.04545,0.02778,0.03448
14_ROUGE-2,0,0,0
15_ROUGE-2,0.02326,0.02174,0.02247
16_ROUGE-2,0.03846,0.02703,0.03175
17_ROUGE-2,0.02941,0.04348,0.03509
18_ROUGE-2,0,0,0
19_ROUGE-2,0,0,0
1_ROUGE-2,0.06061,0.05,0.0548
20_ROUGE-2,0.04762,0.05455,0.05085
21_ROUGE-2,0,0,0
22_ROUGE-2,0.01667,0.01695,0.01681
23_ROUGE-2,0.11111,0.02857,0.04545
24_ROUGE-2,0.02941,0.02326,0.02598
25_ROUGE-2,0,0,0
26_ROUGE-2,0,0,0
27_ROUGE-2,0,0,0
28_ROUGE-2,0.16667,0.08929,0.11628
29_ROUGE-2,0,0,0
2_ROUGE-2,0.06452,0.04762,0.0548
30_ROUGE-2,0,0,0
31_ROUGE-2,0.02,0.02632,0.02273
32_ROUGE-2,0,0,0
33_ROUGE-2,0.03704,0.02564,0.0303
34_ROUGE-2,0.02941,0.02778,0.02857
35_ROUGE-2,0.02041,0.04167,0.0274
36_ROUGE-2,0,0,0
37_ROUGE-2,0,0,0
38_ROUGE-2,0,0,0
39_ROUGE-2,0.04762,0.04651,0.04706
3_ROUGE-2,0.025,0.05556,0.03448
40_ROUGE-2,0.05405,0.04545,0.04938
41_ROUGE-2,0.04918,0.08333,0.06185
42_ROUGE-2,0.01562,0.02273,0.01852
43_ROUGE-2,0,0,0
44_ROUGE-2,0.02326,0.07692,0.03572
45_ROUGE-2,0,0,0
46_ROUGE-2,0.09524,0.0625,0.07547
47_ROUGE-2,0.05882,0.075,0.06593
48_ROUGE-2,0,0,0
49_ROUGE-2,0,0,0
4_ROUGE-2,0.02632,0.01613,0.02
50_ROUGE-2,0.03448,0.02326,0.02778
51_ROUGE-2,0,0,0
52_ROUGE-2,0,0,0
53_ROUGE-2,0.04167,0.01111,0.01754
54_ROUGE-2,0.05556,0.08571,0.06742
55_ROUGE-2,0.06897,0.04082,0.05129
56_ROUGE-2,0.0566,0.08824,0.06896
57_ROUGE-2,0.02128,0.02703,0.02381
58_ROUGE-2,0,0,0
59_ROUGE-2,0.11364,0.15152,0.12987
5_ROUGE-2,0,0,0
6_ROUGE-2,0,0,0
7_ROUGE-2,0.0625,0.08511,0.07207
8_ROUGE-2,0.03226,0.02326,0.02703
9_ROUGE-2,0.03704,0.03125,0.0339
