runid,recall,precision,f-score
10_ROUGE-2,0.04545,0.01493,0.02248
11_ROUGE-2,0.08108,0.04225,0.05555
12_ROUGE-2,0.06667,0.01587,0.02564
13_ROUGE-2,0.22727,0.05556,0.08929
14_ROUGE-2,0.03175,0.02105,0.02532
15_ROUGE-2,0.04651,0.04255,0.04444
16_ROUGE-2,0,0,0
17_ROUGE-2,0,0,0
18_ROUGE-2,0.05263,0.01667,0.02532
19_ROUGE-2,0,0,0
1_ROUGE-2,0,0,0
20_ROUGE-2,0.09524,0.08333,0.08889
21_ROUGE-2,0.26316,0.06173,0.1
22_ROUGE-2,0,0,0
23_ROUGE-2,0.14286,0.02469,0.0421
24_ROUGE-2,0,0,0
25_ROUGE-2,0.07143,0.0122,0.02084
26_ROUGE-2,0.02632,0.0125,0.01695
27_ROUGE-2,0,0,0
28_ROUGE-2,0.16667,0.05155,0.07874
29_ROUGE-2,0.06061,0.01575,0.025
2_ROUGE-2,0.09677,0.04762,0.06383
30_ROUGE-2,0.02857,0.01351,0.01835
31_ROUGE-2,0.02,0.00455,0.00741
32_ROUGE-2,0.10714,0.02778,0.04412
33_ROUGE-2,0.14815,0.05882,0.08421
34_ROUGE-2,0.06897,0.04878,0.05714
35_ROUGE-2,0.02041,0.01754,0.01887
36_ROUGE-2,0,0,0
37_ROUGE-2,0.12121,0.03883,0.05882
38_ROUGE-2,0.03509,0.0274,0.03077
39_ROUGE-2,0.02381,0.01471,0.01819
3_ROUGE-2,0,0,0
40_ROUGE-2,0.04348,0.02,0.0274
41_ROUGE-2,0.0339,0.02857,0.03101
42_ROUGE-2,0,0,0
43_ROUGE-2,0.03571,0.05882,0.04444
44_ROUGE-2,0,0,0
45_ROUGE-2,0,0,0
46_ROUGE-2,0.03571,0.01613,0.02222
47_ROUGE-2,0,0,0
48_ROUGE-2,0.04762,0.03922,0.04301
49_ROUGE-2,0.13333,0.02273,0.03884
4_ROUGE-2,0,0,0
50_ROUGE-2,0.03448,0.01333,0.01923
51_ROUGE-2,0.075,0.05455,0.06316
52_ROUGE-2,0.02564,0.02778,0.02667
53_ROUGE-2,0.08333,0.01869,0.03053
54_ROUGE-2,0.05556,0.04478,0.04959
55_ROUGE-2,0.04545,0.01515,0.02272
56_ROUGE-2,0.01887,0.02174,0.0202
57_ROUGE-2,0,0,0
58_ROUGE-2,0,0,0
59_ROUGE-2,0.04545,0.0241,0.0315
5_ROUGE-2,0.01724,0.01136,0.0137
6_ROUGE-2,0,0,0
7_ROUGE-2,0.08333,0.01087,0.01923
8_ROUGE-2,0.03226,0.01316,0.01869
9_ROUGE-2,0.18519,0.11628,0.14286
