runid,recall,precision,f-score
10_ROUGE-1,0.04348,0.04762,0.04546
11_ROUGE-1,0.09524,0.05263,0.0678
12_ROUGE-1,0.08163,0.09524,0.08791
13_ROUGE-1,0.17391,0.13793,0.15384
14_ROUGE-1,0.0625,0.08,0.07018
15_ROUGE-1,0.18182,0.19512,0.18824
16_ROUGE-1,0.16667,0.07895,0.10715
17_ROUGE-1,0.05556,0.03704,0.04445
18_ROUGE-1,0.1,0.15385,0.12121
19_ROUGE-1,0.08,0.12903,0.09876
1_ROUGE-1,0.26471,0.17308,0.20931
20_ROUGE-1,0.17188,0.28947,0.21569
21_ROUGE-1,0.3,0.18182,0.22642
22_ROUGE-1,0.09836,0.17143,0.125
23_ROUGE-1,0.3,0.08824,0.13637
24_ROUGE-1,0.08571,0.11111,0.09677
25_ROUGE-1,0.06667,0.02632,0.03774
26_ROUGE-1,0.10345,0.07143,0.08451
27_ROUGE-1,0.06977,0.08333,0.07595
28_ROUGE-1,0.29032,0.15517,0.20224
29_ROUGE-1,0.13793,0.125,0.13115
2_ROUGE-1,0.30556,0.2619,0.28205
30_ROUGE-1,0.05556,0.06897,0.06154
31_ROUGE-1,0.15254,0.15517,0.15384
32_ROUGE-1,0.10345,0.08571,0.09375
33_ROUGE-1,0.10714,0.08571,0.09523
34_ROUGE-1,0.16667,0.20833,0.18519
35_ROUGE-1,0.04,0.08,0.05333
36_ROUGE-1,0.10526,0.09091,0.09756
37_ROUGE-1,0.17647,0.09375,0.12245
38_ROUGE-1,0.12069,0.16667,0.14
39_ROUGE-1,0.04651,0.06897,0.05556
3_ROUGE-1,0.2,0.1875,0.19355
40_ROUGE-1,0.28947,0.24444,0.26506
41_ROUGE-1,0.08333,0.13158,0.10204
42_ROUGE-1,0.04615,0.06667,0.05454
43_ROUGE-1,0.09412,0.47059,0.15687
44_ROUGE-1,0.09091,0.14286,0.11111
45_ROUGE-1,0.21429,0.1875,0.2
46_ROUGE-1,0.13636,0.09091,0.10909
47_ROUGE-1,0.19444,0.175,0.18421
48_ROUGE-1,0.06818,0.16667,0.09677
49_ROUGE-1,0.10417,0.11364,0.1087
4_ROUGE-1,0.20513,0.18605,0.19512
50_ROUGE-1,0.03333,0.03448,0.0339
51_ROUGE-1,0.07547,0.12121,0.09302
52_ROUGE-1,0.11111,0.06977,0.08572
53_ROUGE-1,0.06667,0.01538,0.02499
54_ROUGE-1,0.18182,0.35714,0.24096
55_ROUGE-1,0.13333,0.12903,0.13114
56_ROUGE-1,0.03704,0.08696,0.05195
57_ROUGE-1,0.08333,0.08889,0.08602
58_ROUGE-1,0.12821,0.2,0.15625
59_ROUGE-1,0.17778,0.22222,0.19753
5_ROUGE-1,0.04545,0.11765,0.06557
6_ROUGE-1,0.2381,0.16129,0.19231
7_ROUGE-1,0.21538,0.16867,0.18918
8_ROUGE-1,0.0625,0.08696,0.07273
9_ROUGE-1,0.17857,0.26316,0.21277
