runid,recall,precision,f-score
10_ROUGE-2,0,0,0
11_ROUGE-2,0.05,0.01333,0.02105
12_ROUGE-2,0.06667,0.01667,0.02667
13_ROUGE-2,0.09091,0.02941,0.04444
14_ROUGE-2,0.04545,0.02247,0.03007
15_ROUGE-2,0.02326,0.01923,0.02105
16_ROUGE-2,0,0,0
17_ROUGE-2,0.02941,0.03448,0.03174
18_ROUGE-2,0.01852,0.01695,0.0177
19_ROUGE-2,0.03922,0.03226,0.0354
1_ROUGE-2,0,0,0
20_ROUGE-2,0.11111,0.10294,0.10687
21_ROUGE-2,0.26316,0.06849,0.10869
22_ROUGE-2,0.01667,0.01163,0.0137
23_ROUGE-2,0,0,0
24_ROUGE-2,0,0,0
25_ROUGE-2,0,0,0
26_ROUGE-2,0.02632,0.01562,0.01961
27_ROUGE-2,0.02128,0.01538,0.01786
28_ROUGE-2,0.16667,0.05155,0.07874
29_ROUGE-2,0.0303,0.00847,0.01324
2_ROUGE-2,0.19355,0.09524,0.12766
30_ROUGE-2,0.05714,0.02381,0.03361
31_ROUGE-2,0,0,0
32_ROUGE-2,0.10714,0.02727,0.04347
33_ROUGE-2,0,0,0
34_ROUGE-2,0.13793,0.07018,0.09303
35_ROUGE-2,0.02041,0.02857,0.02381
36_ROUGE-2,0,0,0
37_ROUGE-2,0.06061,0.02222,0.03252
38_ROUGE-2,0.05263,0.03896,0.04477
39_ROUGE-2,0.02381,0.01754,0.0202
3_ROUGE-2,0.025,0.02703,0.02598
40_ROUGE-2,0.17391,0.05556,0.08422
41_ROUGE-2,0.05085,0.04,0.04478
42_ROUGE-2,0,0,0
43_ROUGE-2,0.03571,0.05769,0.04411
44_ROUGE-2,0,0,0
45_ROUGE-2,0,0,0
46_ROUGE-2,0,0,0
47_ROUGE-2,0,0,0
48_ROUGE-2,0.02326,0.02326,0.02326
49_ROUGE-2,0.13333,0.03125,0.05063
4_ROUGE-2,0.02632,0.01613,0.02
50_ROUGE-2,0.10345,0.04225,0.06
51_ROUGE-2,0.075,0.0566,0.06451
52_ROUGE-2,0.02564,0.02381,0.02469
53_ROUGE-2,0.08333,0.02532,0.03884
54_ROUGE-2,0.01562,0.01316,0.01428
55_ROUGE-2,0,0,0
56_ROUGE-2,0,0,0
57_ROUGE-2,0,0,0
58_ROUGE-2,0,0,0
59_ROUGE-2,0.04545,0.03125,0.03704
5_ROUGE-2,0.01724,0.01493,0.016
6_ROUGE-2,0,0,0
7_ROUGE-2,0.04688,0.04,0.04317
8_ROUGE-2,0,0,0
9_ROUGE-2,0.18519,0.09615,0.12658
